longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,bedrooms_per_room
-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,4.5659,0.0,1.0,0.0,0.0,0.0,140300.0,5.371061093247588
-118.19,34.65,33.0,1781.0,326.0,913.0,314.0,3.9963,0.0,1.0,0.0,0.0,0.0,126800.0,5.46319018404908
-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,5.7049,0.0,1.0,0.0,0.0,0.0,173200.0,6.169960474308301
-118.22,34.67,28.0,2357.0,408.0,1162.0,384.0,4.3636,0.0,1.0,0.0,0.0,0.0,179700.0,5.776960784313726
-118.23,34.66,25.0,2627.0,387.0,1059.0,338.0,3.6382,0.0,1.0,0.0,0.0,0.0,138200.0,6.7881136950904395
-118.22,34.66,17.0,3810.0,662.0,1867.0,586.0,4.9,0.0,1.0,0.0,0.0,0.0,152400.0,5.755287009063444
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441,0.0,1.0,0.0,0.0,0.0,140100.0,4.915233415233415
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,0.0,1.0,0.0,0.0,0.0,136300.0,5.25
-118.27,34.68,19.0,552.0,129.0,314.0,106.0,3.2125,0.0,1.0,0.0,0.0,0.0,185400.0,4.27906976744186
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,0.0,1.0,0.0,0.0,0.0,218400.0,5.024052478134111
-118.32,34.62,31.0,1398.0,273.0,884.0,299.0,4.8409,0.0,1.0,0.0,0.0,0.0,264900.0,5.1208791208791204
-118.38,34.58,18.0,1859.0,375.0,913.0,372.0,4.3456,0.0,1.0,0.0,0.0,0.0,148900.0,4.957333333333334
-118.61,34.73,25.0,3080.0,587.0,1558.0,510.0,5.0839,0.0,1.0,0.0,0.0,0.0,156700.0,5.24701873935264
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,4.2941,0.0,1.0,0.0,0.0,0.0,151600.0,5.063882063882064
-117.92,34.63,34.0,81.0,26.0,53.0,14.0,1.4091,0.0,1.0,0.0,0.0,0.0,137500.0,3.1153846153846154
-117.92,34.59,7.0,681.0,125.0,485.0,104.0,2.7396,0.0,1.0,0.0,0.0,0.0,125600.0,5.448
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,0.0,1.0,0.0,0.0,0.0,132700.0,5.2952830188679245
-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,3.9766,0.0,1.0,0.0,0.0,0.0,135800.0,5.384853168469861
-117.96,34.53,10.0,2907.0,559.0,1681.0,531.0,3.8594,0.0,1.0,0.0,0.0,0.0,141000.0,5.200357781753131
-117.98,34.53,13.0,2815.0,535.0,1492.0,491.0,4.0945,0.0,1.0,0.0,0.0,0.0,135700.0,5.261682242990654
-118.09,34.63,31.0,1537.0,416.0,1239.0,397.0,1.9722,0.0,1.0,0.0,0.0,0.0,99200.0,3.6947115384615383
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,0.0,1.0,0.0,0.0,0.0,96900.0,4.509090909090909
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,0.0,1.0,0.0,0.0,0.0,228100.0,5.877887788778878
-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,7.1381,0.0,1.0,0.0,0.0,0.0,292200.0,7.336309523809524
-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,0.0,1.0,0.0,0.0,0.0,204400.0,7.106520335700452
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,2.3958,0.0,1.0,0.0,0.0,0.0,94500.0,4.4044265593561365
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,0.0,1.0,0.0,0.0,0.0,111400.0,4.9207459207459205
-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,0.0,1.0,0.0,0.0,0.0,154100.0,6.403863037752415
-118.21,34.56,12.0,2472.0,408.0,1048.0,380.0,4.7097,0.0,1.0,0.0,0.0,0.0,262100.0,6.0588235294117645
-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,0.0,1.0,0.0,0.0,0.0,222400.0,6.689044289044289
-118.21,34.64,16.0,2573.0,427.0,1273.0,426.0,5.9508,0.0,1.0,0.0,0.0,0.0,181100.0,6.02576112412178
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547,0.0,1.0,0.0,0.0,0.0,102600.0,4.021538461538461
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,3.7464,0.0,1.0,0.0,0.0,0.0,113500.0,4.989473684210527
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,0.0,1.0,0.0,0.0,0.0,167600.0,5.223044397463002
-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,0.0,1.0,0.0,0.0,0.0,148500.0,5.58578856152513
-118.1,34.58,32.0,1489.0,306.0,774.0,267.0,3.275,0.0,1.0,0.0,0.0,0.0,103500.0,4.866013071895424
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,0.0,1.0,0.0,0.0,0.0,106900.0,4.714759535655058
-118.1,34.57,7.0,20377.0,4335.0,11973.0,3933.0,3.3086,0.0,1.0,0.0,0.0,0.0,138100.0,4.7005767012687425
-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,0.0,1.0,0.0,0.0,0.0,142900.0,5.799762329174094
-118.08,34.58,5.0,1113.0,186.0,631.0,168.0,4.1719,0.0,1.0,0.0,0.0,0.0,146600.0,5.983870967741935
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,4.0147,0.0,1.0,0.0,0.0,0.0,107400.0,5.683860232945092
-118.06,34.58,36.0,1493.0,258.0,899.0,260.0,3.86,0.0,1.0,0.0,0.0,0.0,109300.0,5.786821705426356
-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,0.0,1.0,0.0,0.0,0.0,116300.0,4.493582263710619
-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,0.0,1.0,0.0,0.0,0.0,145500.0,5.636463481603514
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,0.0,1.0,0.0,0.0,0.0,137200.0,5.799323562570462
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,0.0,1.0,0.0,0.0,0.0,154300.0,5.53314606741573
-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,5.083,0.0,1.0,0.0,0.0,0.0,151300.0,6.245603751465416
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,0.0,1.0,0.0,0.0,0.0,137400.0,5.09622641509434
-118.08,34.55,5.0,16181.0,2971.0,8152.0,2651.0,4.5237,0.0,1.0,0.0,0.0,0.0,141800.0,5.44631437226523
-118.07,34.51,14.0,2798.0,459.0,1236.0,404.0,4.8667,0.0,1.0,0.0,0.0,0.0,239900.0,6.095860566448802
-118.37,34.43,11.0,17339.0,2866.0,8721.0,2803.0,5.9507,0.0,1.0,0.0,0.0,0.0,225200.0,6.049895324494068
-118.4,34.41,22.0,4443.0,560.0,1573.0,496.0,10.0285,1.0,0.0,0.0,0.0,0.0,500001.0,7.933928571428571
-118.35,34.52,14.0,3490.0,592.0,1710.0,580.0,5.9171,0.0,1.0,0.0,0.0,0.0,333300.0,5.89527027027027
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,0.0,1.0,0.0,0.0,0.0,311600.0,6.155102040816327
-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,4.7778,0.0,1.0,0.0,0.0,0.0,340400.0,6.401982378854625
-118.27,34.46,10.0,2184.0,405.0,1119.0,370.0,4.7437,0.0,1.0,0.0,0.0,0.0,294000.0,5.392592592592592
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,0.0,1.0,0.0,0.0,0.0,319100.0,5.862365591397849
-117.89,34.49,12.0,3449.0,598.0,1502.0,540.0,3.7043,0.0,1.0,0.0,0.0,0.0,150800.0,5.7675585284280935
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769,0.0,1.0,0.0,0.0,0.0,159400.0,5.543859649122807
-117.79,34.45,18.0,2986.0,597.0,1355.0,472.0,3.2765,0.0,1.0,0.0,0.0,0.0,165000.0,5.001675041876047
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,1.0,0.0,0.0,0.0,0.0,195300.0,5.409962484368487
-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,1.0,0.0,0.0,0.0,0.0,220200.0,6.7894736842105265
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,0.0,1.0,0.0,0.0,0.0,251800.0,6.228219696969697
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,1.0,0.0,0.0,0.0,0.0,187500.0,7.0
-118.5,34.46,17.0,10267.0,435.0,4956.0,1483.0,5.5061,1.0,0.0,0.0,0.0,0.0,239400.0,23.602298850574712
-118.52,34.44,26.0,934.0,148.0,519.0,162.0,5.3209,1.0,0.0,0.0,0.0,0.0,185000.0,6.3108108108108105
-118.53,34.44,19.0,3013.0,507.0,1356.0,484.0,5.1163,1.0,0.0,0.0,0.0,0.0,233200.0,5.942800788954635
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,1.0,0.0,0.0,0.0,0.0,185500.0,5.557046979865772
-118.53,34.44,19.0,1285.0,195.0,650.0,193.0,6.0398,1.0,0.0,0.0,0.0,0.0,217800.0,6.589743589743589
-118.52,34.46,5.0,15341.0,2527.0,7270.0,2320.0,6.1281,1.0,0.0,0.0,0.0,0.0,236200.0,6.070834982192323
-118.53,34.45,10.0,5509.0,969.0,3002.0,959.0,5.5981,1.0,0.0,0.0,0.0,0.0,220100.0,5.685242518059855
-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,1.0,0.0,0.0,0.0,0.0,253700.0,6.764705882352941
-118.46,34.42,25.0,2988.0,525.0,1884.0,513.0,4.7007,1.0,0.0,0.0,0.0,0.0,169500.0,5.691428571428571
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,0.0,1.0,0.0,0.0,0.0,359000.0,6.881818181818182
-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,1.0,0.0,0.0,0.0,0.0,187900.0,5.208236208236208
-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,1.0,0.0,0.0,0.0,0.0,199600.0,5.850958126330731
-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,4.4107,1.0,0.0,0.0,0.0,0.0,213400.0,5.51058201058201
-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,5.0166,1.0,0.0,0.0,0.0,0.0,229000.0,5.308880308880309
-118.47,34.42,17.0,913.0,228.0,530.0,201.0,3.038,1.0,0.0,0.0,0.0,0.0,238500.0,4.004385964912281
-118.47,34.42,25.0,3223.0,524.0,1763.0,508.0,5.2887,1.0,0.0,0.0,0.0,0.0,183000.0,6.150763358778626
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,1.0,0.0,0.0,0.0,0.0,218300.0,6.206896551724138
-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,4.2037,1.0,0.0,0.0,0.0,0.0,194600.0,4.813725490196078
-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,0.0,1.0,0.0,0.0,0.0,237700.0,6.486897717666948
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,1.9667,1.0,0.0,0.0,0.0,0.0,450000.0,3.577777777777778
-118.61,34.59,5.0,4028.0,896.0,2062.0,826.0,4.0579,0.0,1.0,0.0,0.0,0.0,167100.0,4.495535714285714
-118.7,34.53,5.0,14275.0,2474.0,7158.0,2311.0,5.4284,0.0,1.0,0.0,0.0,0.0,236300.0,5.770008084074373
-118.66,34.43,9.0,2356.0,469.0,1556.0,386.0,3.775,0.0,1.0,0.0,0.0,0.0,155000.0,5.023454157782516
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,0.0,1.0,0.0,0.0,0.0,154600.0,5.489795918367347
-118.61,34.31,4.0,1949.0,458.0,868.0,398.0,5.0151,1.0,0.0,0.0,0.0,0.0,285200.0,4.255458515283843
-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,1.0,0.0,0.0,0.0,0.0,228100.0,4.295686274509804
-118.53,34.38,18.0,2288.0,607.0,2305.0,597.0,3.227,1.0,0.0,0.0,0.0,0.0,136100.0,3.769357495881384
-118.54,34.38,18.0,2096.0,309.0,1044.0,328.0,6.8299,1.0,0.0,0.0,0.0,0.0,262100.0,6.783171521035599
-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305,1.0,0.0,0.0,0.0,0.0,311200.0,4.976236351958895
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,1.0,0.0,0.0,0.0,0.0,333700.0,4.505868544600939
-118.54,34.37,27.0,2051.0,301.0,917.0,287.0,7.6059,1.0,0.0,0.0,0.0,0.0,323700.0,6.813953488372093
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,1.0,0.0,0.0,0.0,0.0,500001.0,5.929775280898877
-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,1.0,0.0,0.0,0.0,0.0,278100.0,6.594543744120414
-118.56,34.37,23.0,3927.0,728.0,1984.0,707.0,4.8536,1.0,0.0,0.0,0.0,0.0,202600.0,5.394230769230769
-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,1.0,0.0,0.0,0.0,0.0,265100.0,5.344993662864385
-118.55,34.38,24.0,6246.0,1028.0,2803.0,999.0,6.3002,1.0,0.0,0.0,0.0,0.0,282900.0,6.075875486381323
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,1.0,0.0,0.0,0.0,0.0,320900.0,5.370037220843672
-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,1.0,0.0,0.0,0.0,0.0,323300.0,6.625664388762338
-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916,0.0,1.0,0.0,0.0,0.0,329500.0,6.782559456398641
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4.1932,0.0,1.0,0.0,0.0,0.0,14999.0,3.00749063670412
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,3.9583,0.0,1.0,0.0,0.0,0.0,162500.0,6.27536231884058
-118.35,34.32,52.0,102.0,29.0,54.0,32.0,1.9875,1.0,0.0,0.0,0.0,0.0,191700.0,3.5172413793103448
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,1.0,0.0,0.0,0.0,0.0,183000.0,4.569014084507042
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,4.5491,0.0,1.0,0.0,0.0,0.0,375000.0,5.08080808080808
-119.53,37.34,26.0,4047.0,702.0,571.0,199.0,2.3482,0.0,1.0,0.0,0.0,0.0,179500.0,5.764957264957265
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,0.0,1.0,0.0,0.0,0.0,214300.0,4.641025641025641
-119.56,37.29,14.0,2391.0,451.0,798.0,308.0,3.0924,0.0,1.0,0.0,0.0,0.0,114600.0,5.301552106430155
-119.45,37.21,17.0,3538.0,726.0,1603.0,629.0,2.9449,0.0,1.0,0.0,0.0,0.0,95600.0,4.873278236914601
-119.65,37.09,17.0,1280.0,254.0,707.0,267.0,3.55,0.0,1.0,0.0,0.0,0.0,106300.0,5.039370078740157
-119.59,37.39,19.0,3273.0,611.0,1164.0,481.0,3.5446,0.0,1.0,0.0,0.0,0.0,106500.0,5.356792144026187
-119.66,37.39,10.0,2106.0,410.0,1003.0,397.0,2.7813,0.0,1.0,0.0,0.0,0.0,124100.0,5.136585365853659
-119.68,37.35,13.0,2307.0,386.0,925.0,347.0,3.1326,0.0,1.0,0.0,0.0,0.0,119800.0,5.976683937823834
-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,2.6071,0.0,1.0,0.0,0.0,0.0,103700.0,5.025943396226415
-119.65,37.32,11.0,2161.0,448.0,820.0,405.0,2.3565,0.0,1.0,0.0,0.0,0.0,122300.0,4.823660714285714
-119.64,37.31,15.0,2654.0,530.0,1267.0,489.0,2.8393,0.0,1.0,0.0,0.0,0.0,104400.0,5.007547169811321
-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,2.625,0.0,1.0,0.0,0.0,0.0,137500.0,5.298461538461538
-119.62,37.33,7.0,3389.0,621.0,1268.0,474.0,3.0224,0.0,1.0,0.0,0.0,0.0,147800.0,5.457326892109501
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,0.0,1.0,0.0,0.0,0.0,94400.0,5.580976863753214
-119.85,37.1,8.0,828.0,168.0,413.0,146.0,3.375,0.0,1.0,0.0,0.0,0.0,80700.0,4.928571428571429
-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,2.8167,0.0,1.0,0.0,0.0,0.0,96100.0,5.2852292020373515
-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,0.0,1.0,0.0,0.0,0.0,113600.0,5.977064220183486
-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,0.0,1.0,0.0,0.0,0.0,123100.0,5.1855249745158005
-120.31,37.11,38.0,1696.0,301.0,985.0,278.0,2.4054,0.0,1.0,0.0,0.0,0.0,112500.0,5.634551495016611
-120.35,37.04,37.0,1495.0,292.0,858.0,275.0,2.9306,0.0,1.0,0.0,0.0,0.0,46300.0,5.11986301369863
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,0.0,1.0,0.0,0.0,0.0,91700.0,5.438485804416404
-120.16,37.12,29.0,1995.0,392.0,1261.0,354.0,1.9073,0.0,1.0,0.0,0.0,0.0,79200.0,5.089285714285714
-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,0.0,1.0,0.0,0.0,0.0,75900.0,5.457264957264957
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,0.0,1.0,0.0,0.0,0.0,50500.0,4.424892703862661
-120.26,37.11,33.0,1097.0,254.0,627.0,253.0,1.2794,0.0,1.0,0.0,0.0,0.0,50700.0,4.318897637795276
-120.27,37.12,42.0,1142.0,236.0,597.0,210.0,1.7279,0.0,1.0,0.0,0.0,0.0,52300.0,4.838983050847458
-120.27,37.12,36.0,1219.0,258.0,639.0,245.0,1.9464,0.0,1.0,0.0,0.0,0.0,57000.0,4.724806201550388
-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,0.0,1.0,0.0,0.0,0.0,81500.0,5.2993630573248405
-120.26,37.13,33.0,1239.0,250.0,648.0,227.0,2.0278,0.0,1.0,0.0,0.0,0.0,58800.0,4.956
-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,2.9688,0.0,1.0,0.0,0.0,0.0,63800.0,5.160804020100502
-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,2.4219,0.0,1.0,0.0,0.0,0.0,83900.0,4.683501683501683
-120.06,36.95,24.0,646.0,134.0,454.0,149.0,2.125,0.0,1.0,0.0,0.0,0.0,61900.0,4.82089552238806
-120.06,36.94,19.0,901.0,183.0,700.0,190.0,2.2375,0.0,1.0,0.0,0.0,0.0,64300.0,4.923497267759563
-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,2.6941,0.0,1.0,0.0,0.0,0.0,63300.0,5.1587982832618025
-120.05,36.95,18.0,2287.0,534.0,1339.0,505.0,2.2527,0.0,1.0,0.0,0.0,0.0,65200.0,4.282771535580524
-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,2.6012,0.0,1.0,0.0,0.0,0.0,92200.0,5.5016501650165015
-120.16,36.96,18.0,508.0,104.0,393.0,114.0,3.0,0.0,1.0,0.0,0.0,0.0,156300.0,4.884615384615385
-120.11,36.96,17.0,3344.0,570.0,1624.0,536.0,3.8952,0.0,1.0,0.0,0.0,0.0,95300.0,5.866666666666666
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,0.0,1.0,0.0,0.0,0.0,95800.0,5.2894736842105265
-120.09,37.0,11.0,3761.0,675.0,2374.0,673.0,3.4598,0.0,1.0,0.0,0.0,0.0,74600.0,5.571851851851852
-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,0.0,1.0,0.0,0.0,0.0,84900.0,5.83425925925926
-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125,0.0,1.0,0.0,0.0,0.0,88500.0,6.466403162055336
-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,3.7143,0.0,1.0,0.0,0.0,0.0,81600.0,5.414141414141414
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,0.0,1.0,0.0,0.0,0.0,96000.0,5.266490765171504
-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,1.8431,0.0,1.0,0.0,0.0,0.0,53900.0,4.3879668049792535
-119.9,36.94,11.0,2513.0,408.0,1360.0,415.0,4.277,0.0,1.0,0.0,0.0,0.0,98500.0,6.159313725490196
-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,0.0,1.0,0.0,0.0,0.0,102400.0,6.020964360587002
-119.88,36.93,12.0,3174.0,520.0,1590.0,488.0,4.5347,0.0,1.0,0.0,0.0,0.0,101200.0,6.1038461538461535
-119.87,36.93,13.0,1429.0,209.0,702.0,205.0,4.3625,0.0,1.0,0.0,0.0,0.0,111800.0,6.837320574162679
-120.07,36.98,12.0,1790.0,379.0,1399.0,397.0,2.5388,0.0,1.0,0.0,0.0,0.0,59600.0,4.722955145118734
-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712,0.0,1.0,0.0,0.0,0.0,60400.0,4.71304347826087
-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,0.0,1.0,0.0,0.0,0.0,61800.0,5.013531799729364
-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,0.0,1.0,0.0,0.0,0.0,47100.0,4.751756440281031
-120.06,36.97,38.0,1542.0,364.0,1220.0,334.0,1.625,0.0,1.0,0.0,0.0,0.0,52800.0,4.236263736263736
-120.07,36.97,28.0,1563.0,403.0,1564.0,408.0,1.5662,0.0,1.0,0.0,0.0,0.0,48000.0,3.8784119106699753
-120.07,36.96,34.0,1457.0,239.0,557.0,226.0,3.6181,0.0,1.0,0.0,0.0,0.0,96500.0,6.096234309623431
-120.08,36.97,13.0,3356.0,589.0,1458.0,601.0,3.8257,0.0,1.0,0.0,0.0,0.0,94200.0,5.697792869269949
-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,0.0,1.0,0.0,0.0,0.0,90900.0,6.624605678233438
-120.09,36.95,16.0,3222.0,511.0,1425.0,503.0,4.1544,0.0,1.0,0.0,0.0,0.0,119400.0,6.305283757338552
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136,0.0,1.0,0.0,0.0,0.0,73800.0,5.9426934097421205
-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,2.4196,0.0,1.0,0.0,0.0,0.0,70700.0,5.516587677725118
-120.07,36.97,27.0,968.0,240.0,587.0,231.0,1.6071,0.0,1.0,0.0,0.0,0.0,55000.0,4.033333333333333
-120.06,36.97,35.0,1859.0,428.0,1208.0,399.0,1.4044,0.0,1.0,0.0,0.0,0.0,61700.0,4.343457943925234
-120.05,36.96,37.0,1000.0,261.0,1092.0,233.0,1.4267,0.0,1.0,0.0,0.0,0.0,52300.0,3.8314176245210727
-120.05,36.95,31.0,696.0,254.0,913.0,248.0,1.4,0.0,1.0,0.0,0.0,0.0,52500.0,2.7401574803149606
-120.06,36.96,44.0,1288.0,295.0,723.0,287.0,1.6534,0.0,1.0,0.0,0.0,0.0,61400.0,4.366101694915254
-120.07,36.96,42.0,963.0,216.0,471.0,211.0,2.2898,0.0,1.0,0.0,0.0,0.0,66100.0,4.458333333333333
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,0.0,1.0,0.0,0.0,0.0,65200.0,4.480565371024735
-120.04,36.97,20.0,2129.0,526.0,1845.0,522.0,1.8973,0.0,1.0,0.0,0.0,0.0,51600.0,4.047528517110266
-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,0.0,1.0,0.0,0.0,0.0,51800.0,4.201581027667984
-120.04,36.95,36.0,1528.0,347.0,1334.0,304.0,1.3594,0.0,1.0,0.0,0.0,0.0,48300.0,4.403458213256484
-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,2.5833,0.0,1.0,0.0,0.0,0.0,62300.0,5.372384937238493
-119.81,36.92,14.0,4795.0,710.0,2047.0,640.0,4.665,0.0,1.0,0.0,0.0,0.0,121300.0,6.753521126760563
-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,3.0234,0.0,1.0,0.0,0.0,0.0,65000.0,4.908713692946058
-120.13,36.87,32.0,2089.0,468.0,1765.0,427.0,2.234,0.0,1.0,0.0,0.0,0.0,61700.0,4.463675213675214
-122.49,38.1,43.0,1226.0,244.0,491.0,205.0,4.9286,0.0,0.0,0.0,1.0,0.0,307000.0,5.024590163934426
-122.54,38.14,16.0,4431.0,603.0,1659.0,630.0,7.5412,0.0,0.0,0.0,1.0,0.0,392100.0,7.348258706467662
-122.55,38.1,26.0,5188.0,892.0,2341.0,906.0,5.0029,0.0,0.0,0.0,1.0,0.0,255600.0,5.816143497757848
-122.62,38.15,14.0,2259.0,341.0,1127.0,346.0,6.4092,1.0,0.0,0.0,0.0,0.0,334900.0,6.624633431085044
-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,1.0,0.0,0.0,0.0,0.0,290900.0,6.878787878787879
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,1.0,0.0,0.0,0.0,0.0,423200.0,7.3559322033898304
-122.57,38.11,24.0,2863.0,734.0,1583.0,682.0,3.1981,0.0,0.0,0.0,1.0,0.0,215300.0,3.9005449591280654
-122.57,38.11,32.0,3521.0,748.0,1706.0,723.0,3.4705,0.0,0.0,0.0,1.0,0.0,228600.0,4.707219251336898
-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,1.0,0.0,0.0,0.0,0.0,287900.0,6.79825327510917
-122.58,38.12,13.0,5027.0,871.0,1912.0,770.0,4.9286,0.0,0.0,0.0,1.0,0.0,309500.0,5.7715269804822045
-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,1.0,0.0,0.0,0.0,0.0,201600.0,5.341463414634147
-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,1.0,0.0,0.0,0.0,0.0,301500.0,6.678516228748068
-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524,1.0,0.0,0.0,0.0,0.0,279200.0,6.316558441558442
-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,1.0,0.0,0.0,0.0,0.0,368700.0,7.557856272838002
-122.58,38.1,22.0,11872.0,2300.0,5600.0,2200.0,4.6463,0.0,0.0,0.0,1.0,0.0,276300.0,5.161739130434783
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,0.0,0.0,0.0,1.0,0.0,285600.0,6.6212583995113015
-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,0.0,0.0,0.0,1.0,0.0,345000.0,6.361702127659575
-122.56,38.09,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,0.0,0.0,0.0,1.0,0.0,209800.0,4.528497409326425
